sentence_id	sentence	sentence_domain	source
6a9c0fb050551de3327a7281d5e59d38f37601fcc71e965e1271257aee8ee441	ნაჯყე ლიგმა ბალლს გინდააააა		ქობალია
6b7d28aceace9b77457d0aba04c94ae1f251d2f3298875568903a0e25e03bcda	"ბრელ კოს მუშ ხე დო ბირგულ ნათხუა აფუნია."""		ინტწრნეტი
6badb8d213012fd47ffb0bf9487ed00283f13874d2533f07c87580c86ff278e1	თასუას მოჯგირეს დო ეჭოფუას ტერს მეხვარია		ინტერნეტი
6bcaf405646abc150ac140f79d50f075bb23189de48ddf16de0340e2f015ebd6	კუკურუზა		ხასაია ბარბარე
6bd82c02c179b14a91f1237784195e801d9f02e9cbd380f933246dc20b26beca	შანქარ ქიმიღი წიე		მე თვითონ
6bdc09b0d982a20ca51a8d789bef8e4e7a2d74e1a6ed34abec3d195f26919b70	ჩვენ დღეში მინიმუმ ცამეტ მკვლელს და ფსიქოპატს ვხვდებით		ინტერნეტი
6be9a25429e706fb00e121c3ad2ca0d24ec439280f5a90c5b267b0f64c626d8c	ისინი ცეცხლთან ისხდნენ, რა დროსაც, მეც იქვე ჩამოვჯექი.		????????
6c0b67da762e4fdf1f44f221c1fd5a98d9d70d159dfb8bb25ef049a67e5c32e4	ადრეიან ენადგინა ყურდგელშა წიარს ვამაჭიშენია ადრე ენადგინა ჸურდგელც წიარი ვეგიოჭიშუანსია		ინტერნეტი
6c157d7bcab4ca07f3e36eaf0ec2f2c58e054209eb8a3942810ba23e342de1ab	მი მიხა ლუშნუ ნინ, ლეჟავშურა.		საკუთარი ნამუშევარი
6c46d5eceaf349bf8526bde4219eb7f9535564ded5d8213348a9b3ecae605b6b	ფრანგულმა კინოსურათმა საუკეთესო მიუზიკლისა ან კომედიის ჟანრში საუკეთესო ნამუშევრის ტიტული მოიპოვა.		VOA Georgian https://www.amerikiskhma.com/
6c587611f86d50630ff90bfb91025c62602407ab94addaee3670e33ebc234d1a	ანთალაქ მა მაღორუ ანთალას მა ვაღორენქ		მე
6c58893c2f4da11d6f5b5f7782f8017597df6f6d023de2ea8c33e25a7e209ae2	ჯაზ ბასისტი კრისტიან მაკბრაიტის ახალ კრებულს „ საუბარი კრისტიანთან“ უშვებს.		VOA Georgian https://www.amerikiskhma.com/
6ca050331e56667e4305a1c1f68bcef8ec9f5010923562913db9b5a998c45d43	პუტა ბარსა პუტა მადრიდ  		ფაქტი
6cbd3b34c6f9562a85fe8713d37c4a4d2255aeb20ff90718a4d1e33d4dd82ffd	ქართველი ხარ? 		მე თვითონ
6d4fbc7875b36ad8dc4880170bf92683808000445d882d5758de7311a0881da7	გალენ ჭუკიქ დინახალენ გეგმორაუა.	general	ინტერნეტი
6d93d76c820a1cfe8dcd99e3fa2fae0f9bd82a1d0dad250c96061c09dd4b02de	ზისხირქ უწუა ტანს მა სი ქეშმნახია დო მა სი ქეშეგინახუქია.		მე თვითონ
6d9ba2fbb2410b0bb9f768edf60e2c1cbd1655dc047c5aa347610fd4f9f0fd8d	მე მქვია ანასტასია. ვარ თორმეტი წლის.		 .
6da3802c1e1659ecfb28d949450da0714c7d39ca894444c0634bb34ec7828fd0	იცოდით რომ ქრიშტიანო რონალდო რომ ყველაზე კარგი ფეხბურთელია?		ტვ 1-დან
6da6d2ee20c0278845ed229479f62c839a42f8380f370223a03a7cc0ebdc01c1	ჭუჭელას ჭუჭელა ელაფალუნსია.		ინტერნეტი
6df27120030b9814da7d150c8e0e43dc0565a8d52a64768ce9bcc7e9b2cab4a5	თემიში ნაჭყა ხატიში უნძალაში რენია		ინტერნეტი
6e30561b254c40fb6bf889013ae6091c7abc469281dceb4524dfed28fe6be6a8	ჰაუ̂და̈რჟი დეც იმე̄რა̄̈ლ.	nature_environment	"ვარლამ თოფურიას ""სვანური ენის სახელმძღვანელო"""
6e35832ab35f94880ee2b474e48c1156fe7cb35743a9d1a65914f1aef2aaaa0d	ზუგდიდის ღირს შესანიშნაობაა ბოტანიკური ბაღი და დადიანების სასახლე.		.
6e8b416a4f9a47f28f3044a3b3211846791a92dc1859cd6cbf1ae7f85d2a8deb	სამოცი წლიანი კარიერის მანძილზე მას ექვსი ქვეყნის ლიდერისთვის დაუკრავს.		VOA Georgian https://www.amerikiskhma.com/
6eb2c0f47f79ff37996182a054deea5482f3541fa3da1af6f1da606a17f0e11f	მესის აქვს ყველაზე მეტი დიორები ები		საბასგან და ბუბასგან
6eb876090a9ccd947fb828ccecdfc0fc07b0cdadf4dfebde579d219827426c60	მალე ძმები გაიყარნენ და რაც ებადათ ყველაფერი გაიყვეს.		მე 
6efe518f9e92b0491b90e454b109901eb54f9e6b554f9c8ab05eb52c7256b4f9	ბილბორდის წლის საუკეთესო ქალბატონის წოდება მომღერალმა ტეილორ სვიფტმა მიიღო.		VOA Georgian https://www.amerikiskhma.com/
6f116f181b58383d402690397786563f66f0a773e31bb1b2098a108c0cb3d5b5	გიმმაჩამალი ირო ზარალს რენია		მე თვითონ
6f22c496a6867284482e80b72601bdd84eed8a4dfc24a382e8d91f65b0e0f9da	კატო ელეე ელეე		1რვ
6f28af7a7377173090348ad3ca082466cf8914aea99898c70aad26e856c8ab38	"იში თის ფოლოგოჩილათილი მუთა იპალუნია."""		მე
6f8c1f1199ac14646552d7faae8df601c9995f9b61bcb0b5a925a052fe8bea66	გური მანგარი ქოგიღუდა ლეკურსჷ სიკუათესი სიკვათირეს ნუ უწონენქი		ინტერნეტი
6f9e2b49278372d9534af7064f8e4026408cb165d6aea2997493e21e4512507b	ალალობა სარალობა რენია.„ალალობა საბრალობა არისო“.		ინტერნეტი
6fae76f56b29dc698f392699f62131b0703eefbc6c4bcd96c32d5a128cd5532c	კოჩის დუდ ვამოწონდასუნ ჯარალა ვეიდუააა.		ინტერნეტი
6fd9fff16cd38a2a9b7e27a5998b5d24780e5e258ba294274a6d5a59f511c998	წარმოიდგინე რა მოხდებოდა შემდეგ როგორ მოიქცევი შენ შენი მეგობარი ასსწავლებელი	general	წიგნიდან
7021cd4eb41082da8966a578a862bb3e6b2db6667b5b1b6927adbf187e61dedd	გაიყვეს ხორბალიც. ერთი ძმის ხორბლის შესანახი ორმო კალოს აქათ იყო და მეორის - კალოს იქით		მე 
708ca483d5d5f9d32bc1542727f37f21a7530463a462bb076e0fcfe04684de71	სიტი პარკის მაღაროელების ძველი საავადმყოფოს შენობაში კინოსთან დაკავშირებული უახლესი ტექბოლოგიების გამოფენა გაიმართა.		VOA Georgian https://www.amerikiskhma.com/
708f50d7383f73509ed8fdb99a7e0955b2d44ac8a747f92361da0369fe013d43	ავმა რა ქნა		ელეენე ესებუა
70bf3bfbed0b0f61ae7293051dff98760a8d57cd0a9045387cbda21085fa50bd	ronaldo is the goat		ronaldo
711e79efa94b9dc339d805093dad41be47044f3b657589b127e240f278dcd579	ბოროში სქუა ბორო იჸინია სულელის შვილი სულელი იქნებაო		ინტერნეტი
71405a23396dd40106ffc6c8cf77187139e1a4de02f13362ac69ff92562e5c1c	ქარდავა ჟოზეფინა		მე თვითონ
71707644a5eb302c52cb19e79c134cf6e33ed00c708a3ded3805421a72a3a9da	ომში მოგიწვევთ		egererfgergergergegergergeeerg
719ce7583684d48b334f6fc75e8c89e5fc2ee15ab4ffa55b15e838edcc26f266	ბომჟიკა		ბარბარე ოყუჯავა
72e8a5bf29bc43bbf00cf141089cd39a17ac9f721c36ce77aeb5c7b8f04c5721	ჭუმე ჯგირ დღა იი		ჩემი თავი
737754211d5ebe98182088761ad1c03a62514f5d575ec4e430d6f99656eafb03	"გემცადი დო ""გემჭიშე"" რენია ცხოვრება"		ინტერნეტი
738a6c1f0501df31046adc9539906a93af33d4cad75dd01f0b76d483cf30dbba	ღუმა თიცალო ჭვენდუ ცაქ აშო გეგმართუ		მე თვითონ
748c54958e8d04a796d3ade5831cd8f96c6cfd3ea34f854eadb1e94aa4efe4d1	ბაბუს დო მოთას ართ ჭკუა უღუნია.		ინტერნეტი
74bd2805063e58d1534cdabded4d97c69327c7fce26cbb3370d05e5885b0aa9f	ჸუჯით გირჩქილექ ჯოღორი ხოლო ვავორექია კუდელც უქვათალუევე		ინტერნეტი
74e83370e19a6cfd23c92a6e9712951f8b270fe017f0e7ab5a7cd21049d47023	სკოლა თუუუუ? თუთუთუ თუ გინდააა		ანანო კვარაცხელია
7516ac7dc4ce388c45654fb9410df029fd611489fce0b42046debd9cff825562	ამინდი ოჭუმარეშე მერჩქინდუნია.ამინდი დილიდან დააჩნდებაო		ინტერნეტი
7537b212120f133e4f0a729d5d8d1af6a211e9b6ab89e58c9fddf8ecd09dcb39	სიმართლე ზღვას ქენაჸათენი იშენი ვადინუნია		ინტერნეტი
7590c295bffd701172e73b6f3733bda0b76be8b166cb0008ff0d38a8aab99859	გაჭირება ხვამა-წირუას გჷგოჭყოლიდუანცია.		ინტერნეტი
75e18327d843cdfc425e55cd5d935c6618e05d87c98a5c5ed8fc87cc9dca0233	ალანს ცხენი არც მკვდარი დაეკარგება და არც ცოცხალიო		ინტერნეტი
7629e6522996302e8ad8076486ed62dc9ced93137abd4deeae8b037859b950b4	სელეგინი ვეჭვალენია.		ინტერნეტი
